_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69b53d26c888b997643559f8,Europe,Master's,N,N,2081,1946,South,763.908,Hour,Y,Denied
69b53d27c888b99764356f7a,Asia,Bachelor's,Y,N,4743,2007,Northeast,117715.69,Year,Y,Denied
69b547f107de1f89d642c4bb,Asia,High School,N,N,1538,2012,Midwest,71746.68,Year,Y,Denied
69b547f107de1f89d642d227,Asia,Bachelor's,Y,N,1897,1965,West,115798.35,Year,Y,Denied
69b547f107de1f89d642fbd2,Asia,Bachelor's,N,N,5619,1982,West,30720.03,Year,Y,Certified
69b53d26c888b99764351db9,Asia,Bachelor's,Y,N,2939,1982,South,48099.93,Year,Y,Certified
69b53d27c888b99764356df7,South America,Bachelor's,Y,N,18083,1976,South,25942.3,Year,Y,Certified
69b53d26c888b9976435193b,Asia,Bachelor's,N,N,2228,2005,West,113260.07,Year,Y,Denied
69b547f107de1f89d642bdfb,North America,Bachelor's,N,N,1458,1996,South,676.2335,Hour,Y,Denied
69b547f107de1f89d642ddf4,Asia,Master's,N,N,4335,1999,Northeast,66529.99,Year,N,Certified
69b53d26c888b9976435335f,Asia,Bachelor's,N,N,1136,1984,West,90722.04,Year,Y,Denied
69b547f107de1f89d642cae8,North America,High School,N,N,3112,1963,West,114320.19,Year,Y,Denied
69b53d26c888b99764352b7c,North America,Bachelor's,N,N,1268,1999,West,31368.12,Year,Y,Denied
69b53d26c888b99764354baf,Asia,Bachelor's,Y,N,3022,1961,Midwest,36588.11,Year,Y,Denied
69b53d26c888b997643548c7,Asia,Master's,Y,Y,1336,2004,Northeast,51865.43,Year,Y,Certified
69b547f107de1f89d642c0c6,Europe,Master's,N,N,2941,1990,West,83706.53,Year,Y,Certified
69b547f107de1f89d642e7e0,Asia,Master's,Y,N,4801,1977,Northeast,8123.95,Year,Y,Denied
69b53d26c888b99764351fef,North America,Master's,Y,N,429,1993,West,16376.64,Year,Y,Certified
69b53d26c888b99764353a47,Europe,Bachelor's,Y,N,2213,2012,South,25279.65,Year,Y,Certified
69b547f107de1f89d642f816,North America,Master's,Y,N,2461,1974,Northeast,95943.4,Year,N,Certified
69b547f107de1f89d642d6c2,Europe,Master's,Y,N,1893,1908,Midwest,41579.85,Year,Y,Certified
69b53d27c888b9976435785c,Oceania,Bachelor's,Y,N,385,2000,South,94420.47,Year,Y,Certified
69b53d27c888b99764356fcf,Asia,Master's,N,N,2513,2005,Midwest,4629.64,Year,Y,Certified
69b53d27c888b99764356d80,Asia,Bachelor's,Y,Y,64,1911,South,104554.57,Year,Y,Certified
69b53d26c888b99764351b98,Asia,Bachelor's,N,N,456,1931,Northeast,88523.93,Year,Y,Denied
69b547f107de1f89d642b541,Asia,Master's,N,Y,2948,1873,South,52812.07,Year,Y,Denied
69b53d26c888b9976435460b,Asia,Bachelor's,Y,N,3381,2004,South,128927.12,Year,Y,Certified
69b547f107de1f89d642b7eb,Asia,High School,Y,N,156,2013,West,206.41,Hour,Y,Denied
69b547f107de1f89d642f614,Asia,Bachelor's,N,Y,500,1901,West,84460.97,Year,Y,Denied
69b547f107de1f89d6430360,Asia,Master's,N,N,1177,1997,Northeast,81708.11,Year,Y,Denied
69b547f107de1f89d643039b,Europe,Bachelor's,Y,N,5170,1979,Northeast,89875.48,Year,Y,Certified
69b53d26c888b99764354d4e,Asia,Bachelor's,Y,N,102925,2005,West,32546.45,Year,Y,Denied
69b53d26c888b997643529f3,North America,Bachelor's,N,N,2869,1991,West,707.433,Hour,Y,Certified
69b547f107de1f89d642f3b5,North America,Master's,Y,N,3981,2007,Northeast,58174.47,Year,Y,Certified
69b547f107de1f89d642ae8e,North America,Master's,N,N,2928,2004,West,56146.38,Year,Y,Denied
69b547f107de1f89d6430001,Asia,Master's,Y,N,2956,1998,Midwest,112807.57,Year,N,Denied
69b53d26c888b99764353f04,North America,High School,Y,N,220,2008,West,207632.04,Year,N,Denied
69b53d26c888b99764355840,Africa,Master's,N,N,746,1951,South,78365.08,Year,Y,Certified
69b547f107de1f89d642c3e6,Asia,Bachelor's,Y,N,131192,1962,South,62961.8,Year,Y,Certified
69b53d26c888b99764352931,Asia,Master's,Y,N,2162,2007,Northeast,108178.81,Year,Y,Certified
69b547f107de1f89d642d8bd,South America,Master's,N,N,481,2009,South,854.3808,Hour,Y,Denied
69b547f107de1f89d642b674,Asia,Bachelor's,Y,N,1214,1920,Northeast,54612.57,Year,N,Certified
69b53d26c888b997643558d8,Asia,High School,N,N,2604,1941,Northeast,220.5704,Hour,Y,Denied
69b53d27c888b99764356903,Asia,Bachelor's,N,N,2771,1989,Northeast,124745.51,Year,Y,Denied
69b53d26c888b99764355ea9,Asia,High School,N,N,2149,2000,West,112.16,Hour,Y,Certified
69b547f107de1f89d642d612,Europe,High School,N,N,4125,1971,South,189705.87,Year,Y,Denied
69b547f107de1f89d642fd36,Asia,Bachelor's,Y,N,2447,2000,West,115485.31,Year,Y,Denied
69b53d26c888b99764354003,Europe,Master's,Y,N,874,1994,West,4972.57,Year,Y,Certified
69b547f107de1f89d642f830,North America,Master's,Y,N,4196,2010,Midwest,110878.38,Year,N,Certified
69b53d27c888b99764357146,Europe,Bachelor's,Y,N,389,1962,South,335.4469,Hour,Y,Denied
69b547f107de1f89d642d0ac,Europe,Master's,Y,N,4395,2005,Northeast,35424.19,Year,Y,Certified
69b53d26c888b99764354c0e,Europe,Doctorate,Y,Y,2562,1884,West,47976.59,Year,Y,Certified
69b53d26c888b997643540b7,Asia,Bachelor's,N,N,1174,1998,West,26669.46,Year,Y,Denied
69b547f107de1f89d642eb6f,Asia,High School,Y,N,332,1993,Northeast,247.3649,Hour,Y,Denied
69b53d27c888b997643564ab,South America,Bachelor's,Y,N,3357,1976,South,140767.43,Year,Y,Certified
69b547f107de1f89d642bf37,Asia,Bachelor's,N,N,1498,2000,West,100240.42,Year,N,Denied
69b547f107de1f89d642c624,Asia,Master's,Y,N,2511,1876,West,105771.6,Year,Y,Certified
69b53d26c888b99764354f4b,North America,Master's,N,Y,734,2006,West,53377.14,Year,Y,Certified
69b547f107de1f89d642cc07,Europe,Doctorate,Y,N,770,2012,Northeast,72067.59,Year,Y,Certified
69b547f107de1f89d642f0c5,North America,Master's,Y,N,604,2005,West,75119.41,Year,Y,Certified
69b53d27c888b997643574f6,Europe,Master's,Y,N,1775,2010,Midwest,70423.69,Year,Y,Certified
69b547f107de1f89d642f2b5,Asia,Bachelor's,N,N,3335,1998,South,67253.64,Year,Y,Certified
69b547f107de1f89d642bd4c,Europe,Bachelor's,Y,N,3447,2005,South,12128.09,Year,Y,Denied
69b53d27c888b9976435689b,Oceania,Bachelor's,N,Y,3974,2004,South,104042.52,Year,Y,Certified
69b547f107de1f89d642eaf0,Asia,Bachelor's,Y,N,19591,1885,South,107293.44,Year,Y,Certified
69b547f107de1f89d643072c,Asia,Master's,Y,N,1963,1999,West,49482.51,Year,Y,Denied
69b547f107de1f89d642c32e,Asia,Doctorate,N,N,1769,1974,Northeast,19886.77,Year,Y,Certified
69b53d27c888b997643573b3,Asia,Doctorate,Y,N,4359,2006,South,185.7137,Hour,Y,Denied
69b547f107de1f89d642d518,South America,Bachelor's,N,N,3850,1994,Midwest,942.7061,Hour,Y,Denied
69b53d26c888b997643556c8,South America,Bachelor's,Y,N,726,2011,South,19770.58,Year,Y,Certified
69b547f107de1f89d642fdfe,North America,High School,N,N,4116,1888,West,39823.54,Year,Y,Certified
69b547f107de1f89d642c217,Asia,Bachelor's,N,Y,8789,1993,South,108619.03,Year,Y,Denied
69b53d26c888b99764354b60,Asia,Doctorate,Y,N,2121,1984,South,771.5064,Hour,Y,Certified
69b547f107de1f89d642ceb0,Asia,Bachelor's,N,N,1174,1998,West,26669.46,Year,Y,Denied
69b547f107de1f89d642d569,Asia,Master's,Y,N,162245,1998,South,119712.19,Year,Y,Certified
69b53d26c888b997643523ea,Asia,High School,Y,N,1319,2009,South,71273.59,Year,Y,Denied
69b53d27c888b99764357311,Asia,Master's,N,N,909,1971,West,43432.67,Year,Y,Denied
69b547f107de1f89d642dd86,North America,Master's,Y,N,1574,2013,Midwest,25088.57,Year,Y,Certified
69b547f107de1f89d642f8ae,Asia,High School,Y,N,936,2004,Northeast,145363.9,Year,Y,Certified
69b53d26c888b997643526b8,Asia,Bachelor's,Y,N,3342,2001,Northeast,20180.49,Year,Y,Certified
69b53d26c888b99764355abb,North America,Master's,Y,N,1989,1969,South,34518.25,Year,N,Certified
69b53d26c888b99764355244,Asia,High School,Y,N,61,2007,Northeast,205.4479,Hour,Y,Denied
69b547f107de1f89d642c67b,Asia,High School,Y,N,1584,1804,South,159688.85,Year,N,Denied
69b547f107de1f89d642e318,Asia,Bachelor's,Y,N,966,1992,South,99579.54,Year,Y,Certified
69b547f107de1f89d642c0df,Asia,Bachelor's,Y,N,1835,2009,West,115802.88,Year,Y,Certified
69b53d27c888b99764357531,Europe,Master's,Y,Y,162,1983,Northeast,5747.66,Year,Y,Certified
69b53d27c888b99764356d62,Asia,Master's,N,Y,2066,1843,South,169536.05,Year,Y,Denied
69b547f107de1f89d642d14f,Africa,Bachelor's,N,N,451,2000,South,66.1509,Hour,Y,Certified
69b547f107de1f89d642ed57,Asia,Bachelor's,N,N,913,2006,Midwest,68592.83,Year,Y,Certified
69b53d26c888b99764352f0c,Asia,Bachelor's,Y,N,919,1998,Northeast,115032.02,Year,Y,Certified
69b53d26c888b99764353392,Asia,Master's,N,N,969,2010,Midwest,118490.7,Year,Y,Certified
69b547f107de1f89d642fe36,South America,Master's,Y,N,910,2006,Midwest,18296.42,Year,Y,Certified
69b547f107de1f89d642d414,North America,Master's,N,N,2284,1850,West,203981.52,Year,Y,Certified
69b547f107de1f89d642b79b,Asia,Bachelor's,Y,N,1300,1982,West,35896.25,Year,Y,Denied
69b53d27c888b9976435727e,Asia,Doctorate,Y,Y,2184,2010,South,139395.68,Year,Y,Denied
69b53d26c888b997643557d8,Asia,Bachelor's,Y,N,2620,1985,South,33302.48,Year,Y,Certified
69b547f107de1f89d64300af,North America,Master's,Y,N,1289,1993,Northeast,110.41,Hour,Y,Certified
69b53d26c888b9976435396c,Asia,Bachelor's,N,N,626,2005,Midwest,53592.86,Year,Y,Certified
69b547f107de1f89d642eaa2,North America,Bachelor's,Y,N,2011,1989,South,60249.24,Year,Y,Certified
69b53d27c888b9976435795d,Asia,Master's,N,N,2804,1937,South,33641.94,Year,Y,Certified
69b53d26c888b99764355f1c,Asia,Bachelor's,N,N,462,2003,South,35595.23,Year,N,Certified
69b53d26c888b99764353554,Africa,Bachelor's,Y,N,4039,2000,Midwest,82582.93,Year,Y,Certified
69b53d26c888b99764353645,Asia,Master's,Y,N,452,1971,Midwest,64101.51,Year,Y,Certified
69b53d27c888b9976435716d,Asia,Bachelor's,Y,N,4287,2007,West,90100.4,Year,Y,Denied
69b53d26c888b99764354a12,Europe,Doctorate,Y,N,4302,1904,West,92999.22,Year,Y,Certified
69b547f107de1f89d642c1b4,Asia,Master's,Y,N,4439,1995,West,96637.08,Year,Y,Certified
69b547f107de1f89d642b384,Europe,Doctorate,Y,N,1652,1997,Northeast,63277.1,Year,Y,Certified
69b547f107de1f89d642f645,Asia,Bachelor's,Y,N,1821,2006,West,554.3551,Hour,Y,Denied
69b547f107de1f89d642b879,Asia,Bachelor's,Y,N,1987,2000,West,59319.95,Year,Y,Certified
69b53d27c888b99764356e43,Asia,Master's,Y,N,455,2001,West,68931.88,Year,Y,Denied
69b547f107de1f89d642c9a5,Asia,High School,N,N,3263,1990,West,273.2008,Hour,Y,Denied
69b547f107de1f89d642ab1a,Asia,Master's,Y,N,1124,2008,South,68680.66,Year,Y,Certified
69b547f107de1f89d642b241,Asia,Master's,Y,Y,1179,1985,West,165260.99,Year,Y,Certified
69b53d26c888b99764353fe6,Asia,Bachelor's,N,N,1801,2007,West,97827.48,Year,Y,Certified
69b547f107de1f89d6430542,Asia,Master's,Y,N,1938,1978,West,105572.14,Year,Y,Denied
69b547f107de1f89d642da3b,North America,Master's,Y,N,35861,2009,Northeast,116782.48,Year,Y,Certified
69b53d26c888b997643544c4,Asia,Bachelor's,Y,N,2241,1998,Northeast,98777.69,Year,Y,Certified
69b547f107de1f89d642b7c9,Asia,Master's,Y,N,3169,1995,Midwest,36721.72,Year,Y,Certified
69b547f107de1f89d64303a4,Asia,Bachelor's,N,N,1297,2010,Northeast,111951.16,Year,Y,Certified
69b547f107de1f89d642fe5a,Asia,Bachelor's,N,N,2137,1967,Northeast,66759.2,Year,Y,Certified
69b547f107de1f89d642b254,Asia,Bachelor's,N,N,293,1894,Midwest,9489.65,Year,Y,Denied
69b53d26c888b99764355041,Asia,Master's,N,N,1976,1977,South,100995.12,Year,N,Certified
69b53d26c888b997643517f7,Asia,Master's,Y,N,4118,1997,West,19838.51,Year,Y,Certified
69b53d26c888b99764353eb3,North America,Master's,N,N,3016,1999,Midwest,71056.15,Year,N,Certified
69b547f107de1f89d642f764,Asia,Master's,N,N,2688,1864,Northeast,126473.89,Year,N,Certified
69b53d26c888b997643544af,Asia,Bachelor's,Y,N,2374,1981,West,24810.84,Year,Y,Certified
69b53d26c888b99764354b4a,Asia,Master's,N,N,3456,1996,South,135780.32,Month,Y,Denied
69b53d26c888b9976435253c,Asia,Bachelor's,N,Y,693,1979,South,81296.02,Year,Y,Denied
69b547f107de1f89d642e098,Europe,Master's,Y,N,2773,2004,South,44031.91,Year,Y,Certified
69b547f107de1f89d642b7e8,Asia,Bachelor's,N,N,546,1994,South,122591.85,Year,Y,Certified
69b53d26c888b99764355708,Asia,Bachelor's,N,N,2162,1997,Midwest,37502.52,Year,Y,Certified
69b53d26c888b997643541fd,Asia,Master's,Y,N,2748,1941,West,15335.44,Year,Y,Certified
69b53d26c888b99764352a47,North America,Bachelor's,Y,N,186,1983,South,872.5932,Hour,Y,Denied
69b53d26c888b99764353120,Asia,Master's,N,N,3224,1991,West,70223.36,Year,Y,Certified
69b547f107de1f89d642b7a5,Asia,Bachelor's,N,N,2429,2010,West,88501.31,Year,Y,Denied
69b53d26c888b997643538e2,Oceania,High School,N,N,4268,1962,Northeast,853.6152,Hour,Y,Certified
69b547f107de1f89d642f70d,North America,Master's,N,N,1801,1998,Midwest,70217.31,Year,Y,Denied
69b53d26c888b99764355483,Asia,Bachelor's,Y,N,3730,1931,West,131724.11,Year,N,Certified
69b547f107de1f89d642cf8d,Asia,Doctorate,Y,N,1102,2010,Northeast,91557.89,Year,Y,Certified
69b547f107de1f89d642c76f,South America,Bachelor's,N,Y,2986,2002,Northeast,228767.83,Year,Y,Certified
69b53d26c888b99764352498,Asia,Master's,Y,N,2374,1998,West,129632.27,Year,N,Certified
69b547f107de1f89d642bd20,Asia,Bachelor's,Y,N,49,1992,South,28006.81,Year,Y,Denied
69b53d26c888b997643525a2,Asia,Bachelor's,N,N,4099,2000,Midwest,167634.63,Year,N,Denied
69b53d26c888b99764353a9f,South America,Bachelor's,N,N,760,2013,West,11536.11,Year,Y,Certified
69b53d26c888b997643534ff,Asia,Bachelor's,Y,N,3515,2005,West,135734.65,Year,Y,Certified
69b547f107de1f89d642d0df,Asia,Bachelor's,Y,N,47,2010,South,56241.2,Year,Y,Certified
69b53d27c888b997643574eb,Asia,Bachelor's,Y,N,579,1977,South,41470.34,Year,Y,Certified
69b53d26c888b9976435218a,Asia,High School,N,N,1065,1981,South,76929.71,Year,Y,Denied
69b547f107de1f89d642c479,Asia,Master's,N,Y,999,1984,West,123475.42,Year,Y,Certified
69b53d27c888b99764356579,Asia,Bachelor's,N,N,2184,1971,South,970.3772,Hour,Y,Denied
69b53d26c888b99764354f6c,Europe,Bachelor's,N,Y,2350,1961,West,101282.28,Year,Y,Certified
69b53d26c888b99764351b61,North America,Master's,N,N,1922,1992,Northeast,746.2808,Hour,Y,Denied
69b547f107de1f89d642ae46,North America,Bachelor's,N,N,1555,2013,Northeast,113.61,Hour,Y,Denied
69b53d26c888b997643546ab,South America,High School,Y,Y,1818,2006,Midwest,22300.68,Year,Y,Denied
69b53d26c888b99764351611,Asia,High School,N,N,2395,2000,South,81921.18,Year,Y,Certified
69b547f107de1f89d642ea16,Asia,Bachelor's,Y,N,280,2000,Northeast,147720.14,Year,Y,Certified
69b547f107de1f89d642fff6,Asia,Master's,Y,N,279,1993,Midwest,140116.03,Year,Y,Certified
69b53d26c888b99764352af3,North America,Bachelor's,Y,N,15159,1977,South,60267.29,Year,Y,Certified
69b547f107de1f89d642ac0f,North America,Bachelor's,N,N,5010,1969,Northeast,96268.49,Year,N,Denied
69b53d26c888b997643528e2,Asia,Bachelor's,N,N,5713,2004,Northeast,114165.05,Year,N,Denied
69b53d26c888b99764355950,North America,Master's,N,N,5925,2005,West,66376.94,Year,Y,Certified
69b53d26c888b99764351754,South America,Doctorate,N,N,819,1994,Island,33645.87,Year,Y,Denied
69b547f107de1f89d642a4f9,Asia,High School,N,N,1681,1999,West,85218.35,Year,Y,Denied
69b547f107de1f89d642c5d8,Europe,Master's,Y,N,130,1947,Midwest,71419.11,Year,Y,Certified
69b53d26c888b99764354246,South America,Master's,Y,Y,386,1999,Northeast,11452.73,Year,Y,Denied
69b53d26c888b99764351a98,Asia,Bachelor's,Y,N,27,2007,West,98190.11,Year,Y,Certified
69b547f107de1f89d642ea84,Asia,High School,Y,Y,889,1999,Midwest,70095.25,Year,Y,Certified
69b53d26c888b99764351c65,Asia,Master's,Y,N,332,2001,West,140471.1,Year,N,Certified
69b53d26c888b99764353541,Asia,Bachelor's,Y,N,2503,1927,West,546.2118,Hour,Y,Denied
69b547f107de1f89d642bfdb,Asia,Master's,Y,N,2541,2008,Northeast,57638.36,Year,Y,Certified
69b547f107de1f89d642d02c,Europe,Doctorate,Y,N,907,1970,South,61999.27,Year,Y,Certified
69b53d26c888b997643534f7,Asia,Bachelor's,N,N,986,2000,Midwest,128.6745,Hour,Y,Denied
69b53d27c888b9976435691a,Europe,Bachelor's,Y,N,1288,1959,Northeast,19019.07,Year,Y,Certified
69b53d26c888b99764353aa9,North America,Bachelor's,Y,Y,1697,1980,South,57934.28,Year,Y,Certified
69b547f107de1f89d642ebaa,Asia,Bachelor's,N,N,3779,2001,West,65745.06,Year,Y,Certified
69b53d26c888b99764355071,Asia,Master's,Y,N,4265,1962,South,72826.87,Year,Y,Certified
69b53d26c888b99764353cb4,Asia,Bachelor's,Y,N,4416,1968,South,75993.59,Year,Y,Certified
69b547f107de1f89d642adc9,Europe,Doctorate,Y,Y,3723,1998,West,50812.14,Year,Y,Certified
69b547f107de1f89d642a46a,Asia,Bachelor's,N,N,4499,2008,Northeast,61617.73,Year,Y,Denied
69b53d26c888b99764354597,Asia,Master's,N,N,2862,2011,Northeast,117510.78,Year,N,Certified
69b547f107de1f89d642d983,Asia,Master's,Y,N,2192,2006,Northeast,80880.59,Year,Y,Certified
69b547f107de1f89d642df9f,Asia,Bachelor's,Y,N,3097,1984,West,20825.5,Year,Y,Certified
69b547f107de1f89d642cc1e,Asia,High School,N,Y,1971,1986,Northeast,89166.48,Year,Y,Denied
69b53d26c888b99764354a99,Asia,Bachelor's,Y,N,3197,1987,West,12822.59,Year,Y,Denied
69b547f107de1f89d642e1c3,Asia,Doctorate,Y,N,4560,2004,Midwest,117747.43,Year,Y,Certified
69b547f107de1f89d6430075,Asia,Master's,N,N,2592,1974,West,156141.22,Year,Y,Denied
69b547f107de1f89d642d104,Asia,Master's,N,N,1392,1875,West,57734.52,Year,N,Denied
69b53d27c888b997643568e6,Asia,Bachelor's,N,N,338605,1984,Northeast,72788.85,Year,Y,Denied
69b547f107de1f89d642c147,Asia,Master's,Y,N,808,1939,Midwest,141595.68,Year,Y,Certified
69b53d27c888b997643572f7,Asia,Master's,N,Y,1411,1884,West,160868.34,Year,Y,Certified
69b547f107de1f89d642b51b,Europe,High School,N,N,438,1862,Northeast,66500.05,Year,Y,Denied
69b53d26c888b99764352528,North America,Master's,Y,N,2320,1999,Midwest,121770.31,Year,Y,Certified
69b547f107de1f89d642fabe,Asia,Bachelor's,N,N,6074,2006,Northeast,122323.65,Year,N,Denied
69b53d26c888b99764355eef,Asia,Master's,Y,N,2912,1906,Midwest,32516.66,Year,Y,Certified
69b53d26c888b99764351953,Asia,High School,N,N,1943,1886,South,467.5247,Hour,Y,Certified
69b547f107de1f89d64303cf,Asia,Master's,Y,N,750,2005,Midwest,95660.05,Year,Y,Certified
69b53d26c888b9976435357b,Africa,Doctorate,N,N,27001,2004,West,46377.1,Year,Y,Certified
69b547f107de1f89d642e5b3,Asia,Bachelor's,Y,N,1895,2007,South,53889.99,Year,Y,Denied
69b53d26c888b99764354210,Asia,Master's,Y,N,2387,2007,Midwest,19467.21,Year,Y,Certified
69b547f107de1f89d642fe2c,Asia,Doctorate,Y,N,27264,1989,South,85824.55,Year,Y,Certified
69b547f107de1f89d642ebb5,Europe,Bachelor's,Y,N,4980,1999,West,40044.22,Year,Y,Certified
69b547f107de1f89d642d30b,Asia,Bachelor's,Y,N,55,1998,South,61557.25,Month,Y,Denied
69b547f107de1f89d642e51f,Europe,Master's,N,Y,300,2004,Midwest,23951.75,Year,Y,Certified
69b53d26c888b99764351a25,Asia,Master's,N,N,2633,2000,Midwest,146753.27,Year,Y,Certified
69b547f107de1f89d642fe71,Asia,Master's,Y,N,453142,1988,Northeast,65043.67,Year,Y,Certified
69b547f107de1f89d643048b,Asia,Bachelor's,N,N,1555,2011,West,62465.41,Year,Y,Certified
69b53d27c888b997643576f5,Europe,Bachelor's,N,N,2629,2009,West,29485.57,Year,Y,Certified
69b547f107de1f89d642c15a,Asia,Bachelor's,Y,N,3266,1935,South,94382.75,Year,Y,Certified
69b53d26c888b997643532a4,Europe,Master's,N,N,4895,1997,South,50777.14,Year,Y,Certified
69b547f107de1f89d642f294,Asia,High School,N,N,488,1985,Midwest,217969.78,Year,Y,Denied
69b53d27c888b99764356321,Asia,High School,N,Y,1152,2015,Midwest,136238.37,Year,Y,Denied
69b547f107de1f89d642fd77,Asia,Bachelor's,N,N,1027,1971,Northeast,765.5967,Hour,Y,Denied
69b53d26c888b997643546bc,Asia,Master's,N,N,1032,1993,South,67619.9,Year,Y,Denied
69b53d27c888b997643576fe,North America,Master's,N,N,50,1979,South,283.2243,Hour,Y,Denied
69b547f107de1f89d642bdbf,South America,High School,Y,N,1304,1990,West,147.7032,Hour,Y,Certified
69b547f107de1f89d642e4d7,Asia,Bachelor's,Y,N,746,1995,Northeast,81384.88,Year,Y,Certified
69b53d26c888b99764352d63,Asia,Master's,Y,N,3458,2008,Midwest,63057.45,Year,Y,Certified
69b53d26c888b99764352f0d,Asia,Bachelor's,Y,N,175,2008,South,121516.35,Year,Y,Certified
69b53d26c888b99764351ba4,Asia,High School,Y,N,3388,1998,South,97701.01,Year,Y,Certified
69b53d26c888b99764354db2,Asia,High School,N,N,5176,1985,Northeast,569.3517,Hour,Y,Denied
69b547f107de1f89d642b25b,North America,Bachelor's,N,N,3545,1879,Northeast,83626.72,Year,Y,Denied
69b547f107de1f89d642ad04,North America,Master's,Y,N,7999,1996,Northeast,100078.42,Year,N,Certified
69b53d26c888b99764351d24,Asia,Bachelor's,N,N,1336,1925,South,390.1588,Hour,Y,Certified
69b547f107de1f89d642e4e0,Asia,High School,N,Y,33837,1997,South,44280.25,Year,N,Denied
69b53d27c888b9976435773c,Asia,Master's,Y,N,3976,2002,South,66740.65,Year,Y,Certified
69b53d26c888b99764353237,Asia,Master's,N,N,161,2006,Midwest,142934.18,Year,N,Certified
69b53d26c888b99764355db1,Asia,Bachelor's,N,N,3779,2001,West,65745.06,Year,Y,Certified
69b547f107de1f89d642e0cf,Asia,Bachelor's,Y,Y,2370,1952,South,90460.68,Year,Y,Certified
69b547f107de1f89d642c411,Europe,Bachelor's,Y,Y,99,1996,West,42594.42,Year,Y,Certified
69b53d26c888b997643543f2,Asia,Master's,Y,N,1476,1976,South,175328.38,Year,Y,Certified
69b547f107de1f89d642f79f,Asia,Master's,N,Y,1717,1999,South,94120.68,Year,Y,Certified
69b547f107de1f89d642a443,Asia,High School,Y,Y,2324,2006,Northeast,111926.01,Year,Y,Denied
69b547f107de1f89d642f2bf,Asia,Master's,Y,N,405,2006,Midwest,185591.66,Year,Y,Certified
69b53d26c888b99764352f7e,Asia,Bachelor's,Y,N,3616,1901,West,4840.5,Year,Y,Certified
69b547f107de1f89d642f7cc,Asia,High School,Y,N,2876,1992,West,45234.64,Year,Y,Denied
69b53d27c888b997643570db,Asia,High School,Y,N,3206,2006,South,183836.54,Year,Y,Certified
69b53d26c888b99764352eb0,Asia,Bachelor's,Y,N,1801,1866,West,128044.08,Year,Y,Certified
69b53d26c888b99764351883,Asia,Bachelor's,Y,N,298,2008,West,98135.46,Year,Y,Certified
69b53d26c888b99764354ae2,Europe,Master's,N,N,1443,1912,West,8670.61,Year,Y,Certified
69b547f107de1f89d642c110,Asia,Master's,N,N,885,1999,South,63208.76,Year,Y,Certified
69b53d27c888b997643576b8,Asia,Master's,Y,N,1391,1996,South,170229.93,Week,Y,Certified
69b547f107de1f89d642abc1,North America,Doctorate,N,N,1127,2008,West,64748.42,Year,Y,Denied
69b53d27c888b997643563f8,Asia,Bachelor's,N,N,268,1905,South,84258.28,Year,Y,Certified
69b53d26c888b99764352601,North America,Master's,Y,Y,566,1935,Island,11461.58,Year,Y,Certified
69b53d26c888b99764355b25,Asia,Master's,N,N,4409,2006,South,70589.21,Year,Y,Certified
